per_idx,per_name,cat_idx,cat_code,cat_desc,cat_indent,dt_idx,dt_code,dt_desc,dt_unit,et_idx,et_code,et_desc,et_unit,geo_idx,geo_code,geo_desc,is_adj,val,serialid
147,2014-03-01,28,A06XX,Annual Rate for Religious,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,3584,41399
147,2014-03-01,30,A08XX,Annual Rate for Amusement and Recreation,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,7116,41400
147,2014-03-01,31,A09XX,Annual Rate for Transportation,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,11460,41401
147,2014-03-01,32,A10XX,Annual Rate for Communication,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,18276,41402
147,2014-03-01,33,A11XX,Annual Rate for Power,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,115965,41403
147,2014-03-01,38,A20IX,Annual Rate for Manufacturing,1,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,1,49621,41404
147,2014-03-01,20,AXXXX,Annual Rate for Total Construction,0,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,267130,41405
147,2014-03-01,21,A00XX,Annual Rate for Residential,0,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,4912,41406
147,2014-03-01,22,ANRXX,Annual Rate for Nonresidential,0,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,262218,41407
147,2014-03-01,24,A02XX,Annual Rate for Office,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,8140,41408
147,2014-03-01,25,A03XX,Annual Rate for Commercial,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,1648,41409
147,2014-03-01,26,A04XX,Annual Rate for Health Care,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,9464,41410
147,2014-03-01,27,A05XX,Annual Rate for Educational,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,59844,41411
147,2014-03-01,29,A07XX,Annual Rate for Public Safety,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,9329,41412
147,2014-03-01,30,A08XX,Annual Rate for Amusement and Recreation,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,8414,41413
147,2014-03-01,31,A09XX,Annual Rate for Transportation,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,29043,41414
147,2014-03-01,33,A11XX,Annual Rate for Power,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,12348,41415
147,2014-03-01,34,A12XX,Annual Rate for Highway and Street,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,83382,41416
147,2014-03-01,35,A13XX,Annual Rate for Sewage and Waste Disposal,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,20778,41417
147,2014-03-01,36,A14XX,Annual Rate for Water Supply,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,12128,41418
147,2014-03-01,37,A15XX,Annual Rate for Conservation and Development,1,3,P,Total Public Construction,MLN$,0,,,,1,US,U.S. Total,1,6626,41419
147,2014-03-01,1,XXXX,Total Construction,0,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41420
147,2014-03-01,20,AXXXX,Annual Rate for Total Construction,0,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41421
147,2014-03-01,2,00XX,Residential,0,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41422
147,2014-03-01,21,A00XX,Annual Rate for Residential,0,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41423
147,2014-03-01,3,NRXX,Nonresidential,0,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41424
147,2014-03-01,22,ANRXX,Annual Rate for Nonresidential,0,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41425
147,2014-03-01,4,01XX,Lodging,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41426
147,2014-03-01,23,A01XX,Annual Rate for Lodging,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41427
147,2014-03-01,5,02XX,Office,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41428
147,2014-03-01,24,A02XX,Annual Rate for Office,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41429
147,2014-03-01,6,03XX,Commercial,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41430
147,2014-03-01,25,A03XX,Annual Rate for Commercial,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41431
147,2014-03-01,7,04XX,Health Care,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41432
147,2014-03-01,26,A04XX,Annual Rate for Health Care,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41433
147,2014-03-01,8,05XX,Educational,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41434
147,2014-03-01,27,A05XX,Annual Rate for Educational,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41435
147,2014-03-01,9,06XX,Religious,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41436
147,2014-03-01,28,A06XX,Annual Rate for Religious,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41437
147,2014-03-01,10,07XX,Public Safety,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41438
147,2014-03-01,29,A07XX,Annual Rate for Public Safety,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41439
147,2014-03-01,11,08XX,Amusement and Recreation,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41440
147,2014-03-01,30,A08XX,Annual Rate for Amusement and Recreation,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41441
147,2014-03-01,12,09XX,Transportation,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41442
147,2014-03-01,31,A09XX,Annual Rate for Transportation,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41443
147,2014-03-01,13,10XX,Communication,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41444
147,2014-03-01,32,A10XX,Annual Rate for Communication,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41445
147,2014-03-01,14,11XX,Power,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41446
147,2014-03-01,33,A11XX,Annual Rate for Power,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41447
147,2014-03-01,15,12XX,Highway and Street,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41448
147,2014-03-01,34,A12XX,Annual Rate for Highway and Street,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41449
147,2014-03-01,16,13XX,Sewage and Waste Disposal,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41450
147,2014-03-01,35,A13XX,Annual Rate for Sewage and Waste Disposal,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41451
147,2014-03-01,17,14XX,Water Supply,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41452
147,2014-03-01,36,A14XX,Annual Rate for Water Supply,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41453
147,2014-03-01,18,15XX,Conservation and Development,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41454
147,2014-03-01,37,A15XX,Annual Rate for Conservation and Development,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41455
147,2014-03-01,19,20IX,Manufacturing,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,41456
147,2014-03-01,38,A20IX,Annual Rate for Manufacturing,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,41457
147,2014-03-01,1,XXXX,Total Construction,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41458
147,2014-03-01,20,AXXXX,Annual Rate for Total Construction,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41459
147,2014-03-01,2,00XX,Residential,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41460
147,2014-03-01,21,A00XX,Annual Rate for Residential,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41461
147,2014-03-01,3,NRXX,Nonresidential,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41462
147,2014-03-01,22,ANRXX,Annual Rate for Nonresidential,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41463
147,2014-03-01,4,01XX,Lodging,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41464
147,2014-03-01,23,A01XX,Annual Rate for Lodging,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41465
147,2014-03-01,5,02XX,Office,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41466
147,2014-03-01,24,A02XX,Annual Rate for Office,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41467
147,2014-03-01,6,03XX,Commercial,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41468
147,2014-03-01,25,A03XX,Annual Rate for Commercial,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41469
147,2014-03-01,7,04XX,Health Care,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41470
147,2014-03-01,26,A04XX,Annual Rate for Health Care,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41471
147,2014-03-01,8,05XX,Educational,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41472
147,2014-03-01,27,A05XX,Annual Rate for Educational,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41473
147,2014-03-01,9,06XX,Religious,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41474
147,2014-03-01,28,A06XX,Annual Rate for Religious,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41475
147,2014-03-01,11,08XX,Amusement and Recreation,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41476
147,2014-03-01,30,A08XX,Annual Rate for Amusement and Recreation,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41477
147,2014-03-01,12,09XX,Transportation,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41478
147,2014-03-01,31,A09XX,Annual Rate for Transportation,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41479
147,2014-03-01,13,10XX,Communication,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41480
147,2014-03-01,32,A10XX,Annual Rate for Communication,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41481
147,2014-03-01,14,11XX,Power,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41482
147,2014-03-01,33,A11XX,Annual Rate for Power,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41483
147,2014-03-01,19,20IX,Manufacturing,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,41484
147,2014-03-01,9,06XX,Religious,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41485
147,2014-03-01,38,A20IX,Annual Rate for Manufacturing,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,41486
147,2014-03-01,1,XXXX,Total Construction,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41487
147,2014-03-01,20,AXXXX,Annual Rate for Total Construction,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41488
147,2014-03-01,2,00XX,Residential,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41489
147,2014-03-01,21,A00XX,Annual Rate for Residential,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41490
147,2014-03-01,3,NRXX,Nonresidential,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41491
147,2014-03-01,22,ANRXX,Annual Rate for Nonresidential,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41492
147,2014-03-01,5,02XX,Office,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41493
147,2014-03-01,24,A02XX,Annual Rate for Office,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41494
147,2014-03-01,6,03XX,Commercial,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41495
147,2014-03-01,25,A03XX,Annual Rate for Commercial,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41496
147,2014-03-01,7,04XX,Health Care,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41497
147,2014-03-01,26,A04XX,Annual Rate for Health Care,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41498
147,2014-03-01,8,05XX,Educational,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41499
147,2014-03-01,27,A05XX,Annual Rate for Educational,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41500
147,2014-03-01,10,07XX,Public Safety,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41501
147,2014-03-01,29,A07XX,Annual Rate for Public Safety,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41502
147,2014-03-01,11,08XX,Amusement and Recreation,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41503
147,2014-03-01,30,A08XX,Annual Rate for Amusement and Recreation,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41504
147,2014-03-01,12,09XX,Transportation,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41505
147,2014-03-01,31,A09XX,Annual Rate for Transportation,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41506
147,2014-03-01,14,11XX,Power,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41507
147,2014-03-01,33,A11XX,Annual Rate for Power,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41508
147,2014-03-01,15,12XX,Highway and Street,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41509
147,2014-03-01,34,A12XX,Annual Rate for Highway and Street,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41510
147,2014-03-01,16,13XX,Sewage and Waste Disposal,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41511
147,2014-03-01,35,A13XX,Annual Rate for Sewage and Waste Disposal,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41512
147,2014-03-01,17,14XX,Water Supply,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41513
147,2014-03-01,36,A14XX,Annual Rate for Water Supply,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41514
147,2014-03-01,18,15XX,Conservation and Development,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,41515
147,2014-03-01,37,A15XX,Annual Rate for Conservation and Development,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,41516
147,2014-03-01,1,XXXX,Total Construction,0,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41517
147,2014-03-01,2,00XX,Residential,0,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41518
147,2014-03-01,3,NRXX,Nonresidential,0,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41519
147,2014-03-01,4,01XX,Lodging,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41520
147,2014-03-01,5,02XX,Office,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41521
147,2014-03-01,6,03XX,Commercial,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41522
147,2014-03-01,7,04XX,Health Care,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41523
147,2014-03-01,8,05XX,Educational,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41524
147,2014-03-01,10,07XX,Public Safety,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41525
147,2014-03-01,11,08XX,Amusement and Recreation,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41526
147,2014-03-01,12,09XX,Transportation,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41527
147,2014-03-01,13,10XX,Communication,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41528
147,2014-03-01,14,11XX,Power,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41529
147,2014-03-01,15,12XX,Highway and Street,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41530
147,2014-03-01,16,13XX,Sewage and Waste Disposal,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41531
147,2014-03-01,17,14XX,Water Supply,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41532
147,2014-03-01,18,15XX,Conservation and Development,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41533
147,2014-03-01,19,20IX,Manufacturing,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,41534
147,2014-03-01,1,XXXX,Total Construction,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41535
147,2014-03-01,2,00XX,Residential,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41536
147,2014-03-01,3,NRXX,Nonresidential,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41537
147,2014-03-01,4,01XX,Lodging,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41538
147,2014-03-01,5,02XX,Office,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41539
147,2014-03-01,6,03XX,Commercial,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41540
147,2014-03-01,7,04XX,Health Care,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41541
147,2014-03-01,8,05XX,Educational,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41542
147,2014-03-01,9,06XX,Religious,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41543
147,2014-03-01,11,08XX,Amusement and Recreation,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41544
147,2014-03-01,12,09XX,Transportation,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41545
147,2014-03-01,13,10XX,Communication,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41546
147,2014-03-01,14,11XX,Power,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41547
147,2014-03-01,19,20IX,Manufacturing,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,41548
147,2014-03-01,1,XXXX,Total Construction,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41549
147,2014-03-01,2,00XX,Residential,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41550
147,2014-03-01,3,NRXX,Nonresidential,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41551
147,2014-03-01,5,02XX,Office,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41552
147,2014-03-01,6,03XX,Commercial,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41553
147,2014-03-01,7,04XX,Health Care,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41554
147,2014-03-01,8,05XX,Educational,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41555
147,2014-03-01,10,07XX,Public Safety,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41556
147,2014-03-01,11,08XX,Amusement and Recreation,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41557
147,2014-03-01,12,09XX,Transportation,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41558
147,2014-03-01,14,11XX,Power,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41559
147,2014-03-01,15,12XX,Highway and Street,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41560
147,2014-03-01,16,13XX,Sewage and Waste Disposal,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41561
147,2014-03-01,17,14XX,Water Supply,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41562
147,2014-03-01,18,15XX,Conservation and Development,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,41563
147,2014-03-01,1,XXXX,Total Construction,0,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,41564
147,2014-03-01,2,00XX,Residential,0,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,41565
147,2014-03-01,3,NRXX,Nonresidential,0,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,41566
147,2014-03-01,4,01XX,Lodging,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,41567
147,2014-03-01,5,02XX,Office,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,41568
148,2014-04-01,1,XXXX,Total Construction,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,80749,41569
148,2014-04-01,2,00XX,Residential,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,31002,41570
148,2014-04-01,3,NRXX,Nonresidential,0,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,49747,41571
148,2014-04-01,4,01XX,Lodging,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1299,41572
148,2014-04-01,5,02XX,Office,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,3781,41573
148,2014-04-01,6,03XX,Commercial,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,4857,41574
148,2014-04-01,7,04XX,Health Care,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,3190,41575
148,2014-04-01,8,05XX,Educational,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,6326,41576
148,2014-04-01,9,06XX,Religious,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,259,41577
148,2014-04-01,10,07XX,Public Safety,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,765,41578
148,2014-04-01,11,08XX,Amusement and Recreation,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1338,41579
148,2014-04-01,12,09XX,Transportation,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,3278,41580
148,2014-04-01,13,10XX,Communication,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1417,41581
148,2014-04-01,14,11XX,Power,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,9724,41582
148,2014-04-01,15,12XX,Highway and Street,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,5949,41583
148,2014-04-01,16,13XX,Sewage and Waste Disposal,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1710,41584
148,2014-04-01,17,14XX,Water Supply,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,1082,41585
148,2014-04-01,18,15XX,Conservation and Development,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,524,41586
148,2014-04-01,19,20IX,Manufacturing,1,1,T,Total Construction,MLN$,0,,,,1,US,U.S. Total,0,4247,41587
148,2014-04-01,1,XXXX,Total Construction,0,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,59760,41588
148,2014-04-01,2,00XX,Residential,0,2,V,Total Private Construction,MLN$,0,,,,1,US,U.S. Total,0,30608,41589
